20190618	209.481	-0.26937	-0.15991	0.00218	0.00276	0.00856	-0.060	-0.004	-0.135	daily
20190619	209.551	-0.26867	-0.15969	0.00249	0.00300	0.00988	-0.044	0.023	-0.065	daily
20190620	209.526	-0.27081	-0.15929	0.00219	0.00303	0.00832	-0.062	0.016	-0.086	daily
20190621	209.350	-0.26728	-0.15952	0.00236	0.00287	0.00939	-0.035	0.028	-0.108	daily
20190622	209.340	-0.26615	-0.16001	0.00284	0.00337	0.01179	-0.049	0.055	-0.035	daily
20190623	209.063	-0.26972	-0.15802	0.00300	0.00359	0.01247	-0.019	0.040	-0.122	daily
20190624	209.502	-0.26866	-0.16133	0.00291	0.00360	0.01209	-0.034	0.060	-0.106	daily
20190625	209.327	-0.27155	-0.15231	0.00274	0.00352	0.01145	-0.046	0.040	-0.073	daily
20190626	209.138	-0.26866	-0.15816	0.00264	0.00325	0.01035	-0.048	0.007	-0.100	daily
20190627	209.658	-0.26684	-0.14880	0.00266	0.00315	0.01028	-0.032	0.026	-0.056	daily
20190628	209.362	-0.26672	-0.16445	0.00283	0.00342	0.01125	-0.013	0.038	-0.075	daily
20190629	209.310	-0.26794	-0.15632	0.00288	0.00362	0.01180	-0.040	0.040	-0.136	daily
20190630	209.461	-0.26847	-0.14565	0.00243	0.00297	0.00939	-0.024	0.008	-0.079	daily
20190701	209.461	-0.26812	-0.15750	0.00254	0.00315	0.00971	-0.062	0.077	-0.122	daily
20190702	209.319	-0.26837	-0.14541	0.00238	0.00295	0.00877	-0.038	0.015	-0.130	daily
20190703	209.369	-0.27079	-0.15825	0.00247	0.00307	0.00935	-0.055	0.040	-0.083	daily
20190704	209.642	-0.27205	-0.14280	0.00250	0.00315	0.00993	-0.057	0.036	-0.102	daily
20190705	209.382	-0.26689	-0.15119	0.00271	0.00343	0.01089	-0.070	-0.001	-0.077	daily
20190706	209.625	-0.27442	-0.15654	0.00310	0.00392	0.01288	-0.051	0.042	-0.066	daily
20190707	209.445	-0.26582	-0.15189	0.00258	0.00326	0.00995	-0.062	0.041	-0.112	daily
20190708	209.303	-0.27043	-0.14683	0.00260	0.00339	0.01037	-0.058	0.025	-0.127	daily
20190709	209.615	-0.26845	-0.15028	0.00244	0.00314	0.00961	-0.051	0.029	-0.131	daily
20190710	209.723	-0.26712	-0.15552	0.00234	0.00304	0.00938	-0.064	0.041	-0.074	daily
20190711	209.493	-0.26785	-0.15676	0.00220	0.00292	0.00847	-0.086	0.066	-0.111	daily
20190712	209.411	-0.26664	-0.15048	0.00228	0.00292	0.00898	-0.058	0.017	-0.174	daily
20190713	209.287	-0.26959	-0.15651	0.00252	0.00318	0.01037	-0.077	0.039	-0.097	daily
20190714	209.524	-0.26782	-0.15934	0.00236	0.00298	0.00955	-0.032	0.061	-0.119	daily
20190715	209.448	-0.26552	-0.14815	0.00245	0.00298	0.00973	-0.046	0.031	-0.087	daily
20190716	209.792	-0.26946	-0.14651	0.00273	0.00338	0.01113	-0.078	0.060	-0.132	daily
20190717	209.468	-0.26729	-0.15199	0.00274	0.00331	0.01141	-0.020	0.018	-0.094	daily
20190718	209.875	-0.26825	-0.15301	0.00264	0.00332	0.01079	-0.049	0.041	-0.174	daily
20190719	209.428	-0.26512	-0.15490	0.00270	0.00334	0.01087	-0.059	0.051	-0.048	daily
20190720	209.511	-0.26801	-0.15413	0.00270	0.00372	0.01127	-0.049	0.035	-0.062	daily
20190721	209.459	-0.26953	-0.14885	0.00298	0.00380	0.01269	-0.068	0.069	-0.097	daily
20190729	209.346	-0.26848	-0.16418	0.00267	0.00353	0.01087	-0.054	0.000	-0.067	daily
20190730	209.573	-0.26580	-0.15829	0.00228	0.00286	0.00897	-0.039	0.012	-0.155	daily
20190731	209.639	-0.26613	-0.16268	0.00263	0.00342	0.01075	-0.042	0.044	-0.141	daily
20190801	209.568	-0.26784	-0.15289	0.00264	0.00323	0.01097	-0.063	0.034	-0.123	daily
20190802	209.977	-0.26945	-0.16727	0.00235	0.00342	0.00927	-0.164	-0.035	-0.095	daily
20190803	209.547	-0.26581	-0.15640	0.00241	0.00299	0.00930	-0.039	-0.006	-0.153	daily
20190804	209.539	-0.26791	-0.14946	0.00236	0.00296	0.00884	-0.030	0.025	-0.135	daily
20190805	209.728	-0.27351	-0.15225	0.00243	0.00341	0.00912	-0.029	-0.057	-0.156	daily
20190806	209.358	-0.26536	-0.14798	0.00245	0.00330	0.00960	-0.064	0.011	-0.184	daily
20190807	209.508	-0.27021	-0.15245	0.00252	0.00315	0.00976	-0.055	0.041	-0.130	daily
20190808	209.835	-0.26887	-0.14983	0.00269	0.00349	0.01099	-0.037	-0.006	-0.088	daily
20190810	209.595	-0.27001	-0.15390	0.00232	0.00303	0.00937	-0.053	0.062	-0.190	daily
20190811	209.624	-0.26730	-0.15490	0.00228	0.00290	0.00876	-0.098	0.038	-0.105	daily
20190812	209.311	-0.26806	-0.15667	0.00265	0.00320	0.01096	-0.024	0.056	-0.071	daily
20190813	209.610	-0.26849	-0.16562	0.00278	0.00331	0.01141	-0.051	0.066	-0.095	daily
20190814	209.674	-0.26655	-0.14821	0.00232	0.00285	0.00902	-0.056	0.046	-0.102	daily
20190815	209.599	-0.26997	-0.15507	0.00261	0.00308	0.01025	-0.042	0.060	-0.051	daily
20190816	209.171	-0.26962	-0.15066	0.00294	0.00386	0.01208	-0.004	0.035	-0.130	daily
20190817	209.870	-0.26994	-0.16060	0.00296	0.00367	0.01272	-0.046	0.076	-0.134	daily
20190818	209.854	-0.26903	-0.14867	0.00265	0.00324	0.01055	-0.051	0.056	-0.128	daily
20190819	209.580	-0.26763	-0.15149	0.00272	0.00346	0.01112	-0.052	0.045	-0.152	daily
20190820	209.662	-0.26876	-0.14533	0.00243	0.00305	0.00964	-0.070	0.046	-0.113	daily
20190821	209.527	-0.26549	-0.15781	0.00217	0.00293	0.00864	-0.054	0.041	-0.120	daily
20190822	209.520	-0.27242	-0.15587	0.00275	0.00335	0.01114	-0.048	0.072	-0.102	daily
20190823	209.495	-0.27108	-0.15537	0.00239	0.00326	0.00951	-0.053	0.009	-0.092	daily
20190824	209.695	-0.26767	-0.15645	0.00237	0.00309	0.00885	-0.042	0.037	-0.199	daily
20190825	210.089	-0.27079	-0.16492	0.00318	0.00398	0.01358	-0.041	0.099	-0.142	daily
20190826	209.704	-0.26843	-0.15936	0.00287	0.00359	0.01193	-0.064	0.070	-0.102	daily
20190827	209.767	-0.27113	-0.15132	0.00242	0.00338	0.00984	-0.107	0.074	-0.131	daily
20190828	209.741	-0.27078	-0.14171	0.00360	0.00437	0.01551	-0.053	0.075	-0.120	daily
20190829	210.063	-0.26927	-0.15392	0.00254	0.00330	0.01030	-0.063	0.044	-0.117	daily
20190830	209.703	-0.26892	-0.15059	0.00249	0.00314	0.01012	-0.047	0.104	-0.069	daily
20190831	209.724	-0.26399	-0.15232	0.00244	0.00302	0.00948	-0.038	0.053	-0.087	daily
20190901	209.430	-0.27119	-0.14648	0.00301	0.00376	0.01261	-0.036	0.056	-0.066	daily
20190902	209.744	-0.26524	-0.15623	0.00352	0.00457	0.01477	-0.084	0.098	-0.151	daily
20190903	209.641	-0.26629	-0.15965	0.00263	0.00335	0.01048	-0.072	0.063	-0.097	daily
20190904	209.784	-0.26931	-0.15551	0.00263	0.00324	0.01046	-0.064	0.068	-0.134	daily
20190905	209.685	-0.26742	-0.15466	0.00245	0.00300	0.00920	-0.027	0.033	-0.204	daily
20190906	209.742	-0.26743	-0.15455	0.00257	0.00317	0.00990	-0.062	0.067	-0.124	daily
20190907	209.744	-0.26335	-0.14507	0.00270	0.00336	0.01133	-0.043	0.079	-0.111	daily
